customer_id,name,age,city,preferred_language,relationship_tenure_months,avg_monthly_balance,risk_profile,lifecycle_stage,primary_channel,credit_card_holder,loan_holder,recent_issues
C07152,Customer07152,40,Chennai,en,6,45442.02,medium,active,app,True,none,duplicate_debit
C07153,Customer07153,43,Visakhapatnam,te,1,102558.43,low,active,app,False,none,none
C07154,Customer07154,29,Hyderabad,en,19,150423.19,low,active,email,False,none,none
C07155,Customer07155,42,Delhi,te,32,18223.51,high,onboarding,app,False,none,none
C07156,Customer07156,34,Ahmedabad,te,13,24893.31,low,winback,sms,False,none,none
C07157,Customer07157,44,Hyderabad,en,2,79267.16,low,onboarding,sms,True,none,none
C07158,Customer07158,53,Bengaluru,ta,37,72084.44,low,active,sms,False,auto,none
C07159,Customer07159,38,Ahmedabad,en,46,20639.26,medium,active,app,True,auto,none
C07160,Customer07160,30,Delhi,en,39,57253.18,low,active,sms,False,none,none
C07161,Customer07161,35,Ahmedabad,en,2,40298.65,high,active,app,False,none,app_crash
C07162,Customer07162,27,Mumbai,en,65,90869.72,low,dormant,app,False,personal,none
C07163,Customer07163,18,Visakhapatnam,en,13,121566.14,low,active,app,False,none,none
C07164,Customer07164,33,Delhi,mr,3,161976.38,high,active,app,True,none,app_crash
C07165,Customer07165,36,Kolkata,en,1,109731.11,high,onboarding,sms,False,none,txn_decline
C07166,Customer07166,59,Mumbai,en,7,75718.23,high,dormant,email,False,home,none
C07167,Customer07167,43,Visakhapatnam,en,25,113633.59,medium,dormant,app,False,auto,app_crash
C07168,Customer07168,43,Hyderabad,bn,7,44841.38,medium,active,app,False,none,none
C07169,Customer07169,20,Mumbai,ta,32,92576.06,low,active,sms,True,auto,none
C07170,Customer07170,35,Hyderabad,bn,10,129053.29,low,active,email,False,none,none
C07171,Customer07171,53,Bengaluru,en,5,99881.86,medium,active,app,True,home,none
C07172,Customer07172,20,Hyderabad,en,38,135160.77,low,active,email,False,none,none
C07173,Customer07173,21,Chennai,mr,5,59418.12,low,onboarding,email,False,personal,none
C07174,Customer07174,48,Bengaluru,ta,1,32217.64,low,active,app,True,none,none
C07175,Customer07175,40,Ahmedabad,te,3,37213.17,low,active,sms,False,none,none
C07176,Customer07176,25,Hyderabad,ta,22,83688.32,medium,winback,app,False,home,app_crash
C07177,Customer07177,29,Pune,ta,20,35425.15,medium,active,app,True,none,none
C07178,Customer07178,49,Mumbai,en,24,119767.12,low,active,email,False,none,duplicate_debit
C07179,Customer07179,74,Chennai,mr,24,52495.34,low,active,sms,False,none,none
C07180,Customer07180,48,Delhi,en,21,128528.31,low,active,sms,False,none,none
C07181,Customer07181,33,Bengaluru,en,7,20078.9,low,active,email,False,home,none
C07182,Customer07182,39,Hyderabad,en,19,61804.48,low,winback,app,False,none,none
C07183,Customer07183,33,Bengaluru,hi,54,31719.26,high,active,sms,False,SME,app_crash
C07184,Customer07184,35,Ahmedabad,te,9,133875.13,low,active,app,False,none,none
C07185,Customer07185,44,Ahmedabad,te,36,136252.81,low,active,sms,False,none,none
C07186,Customer07186,35,Visakhapatnam,en,9,19269.26,low,active,email,True,home,none
C07187,Customer07187,38,Hyderabad,hi,7,74535.7,medium,active,sms,True,none,none
C07188,Customer07188,18,Bengaluru,hi,31,1990.95,low,active,email,False,none,none
C07189,Customer07189,54,Pune,en,5,116811.28,low,active,email,False,auto,app_crash
C07190,Customer07190,34,Visakhapatnam,te,1,19027.63,medium,active,sms,True,personal,none
C07191,Customer07191,41,Pune,en,24,3407.4,medium,active,app,False,auto,none
C07192,Customer07192,32,Delhi,te,12,33803.59,low,active,email,False,none,none
C07193,Customer07193,38,Ahmedabad,en,30,55126.32,low,active,sms,False,none,none
C07194,Customer07194,48,Hyderabad,te,14,55266.61,low,active,sms,False,none,none
C07195,Customer07195,40,Mumbai,en,7,35705.34,high,active,email,False,home,none
C07196,Customer07196,53,Bengaluru,en,7,143218.02,low,active,email,False,personal,none
C07197,Customer07197,46,Kolkata,en,60,94738.15,low,active,email,False,none,none
C07198,Customer07198,52,Pune,en,33,75591.37,low,active,app,True,personal,none
C07199,Customer07199,29,Kolkata,en,15,15817.11,low,active,app,True,auto,none
C07200,Customer07200,28,Bengaluru,en,3,46080.59,low,active,app,False,none,none
C07201,Customer07201,55,Chennai,hi,43,33557.24,low,active,email,False,home,none
C07202,Customer07202,23,Mumbai,bn,11,208003.4,low,active,app,True,home,none
C07203,Customer07203,34,Bengaluru,ta,37,29821.4,medium,active,app,True,none,none
C07204,Customer07204,52,Hyderabad,en,29,39482.64,low,active,app,False,none,app_crash
C07205,Customer07205,38,Hyderabad,en,14,33962.38,low,active,email,False,none,none
C07206,Customer07206,50,Visakhapatnam,te,96,88400.33,low,active,email,False,none,none
C07207,Customer07207,35,Delhi,en,13,27885.39,high,active,email,False,none,none
C07208,Customer07208,38,Chennai,en,56,184611.22,medium,winback,app,False,none,none
C07209,Customer07209,37,Hyderabad,en,14,120598.25,low,active,email,False,none,none
C07210,Customer07210,36,Ahmedabad,hi,51,55589.5,low,active,app,False,none,none
C07211,Customer07211,45,Hyderabad,ta,124,71833.48,low,winback,app,False,none,none
C07212,Customer07212,28,Ahmedabad,en,4,52405.39,medium,active,app,True,SME,none
C07213,Customer07213,31,Delhi,en,40,31634.04,medium,active,app,True,none,none
C07214,Customer07214,29,Mumbai,hi,15,82452.11,medium,active,app,False,personal,none
C07215,Customer07215,30,Kolkata,en,18,141955.88,low,active,email,False,personal,none
C07216,Customer07216,52,Hyderabad,hi,40,46120.46,low,active,app,False,none,none
C07217,Customer07217,21,Ahmedabad,hi,4,28121.48,low,active,app,False,home,none
C07218,Customer07218,28,Bengaluru,en,13,22447.34,low,active,app,False,none,none
C07219,Customer07219,25,Chennai,hi,1,102445.6,low,active,email,False,none,none
C07220,Customer07220,47,Bengaluru,en,16,28650.26,low,active,email,True,none,none
C07221,Customer07221,38,Hyderabad,en,7,82422.45,low,active,email,False,none,none
C07222,Customer07222,44,Chennai,en,18,7298.91,low,active,email,False,none,none
C07223,Customer07223,52,Kolkata,en,31,84969.68,low,active,email,False,SME,none
C07224,Customer07224,18,Mumbai,en,18,92291.86,low,active,app,True,none,none
C07225,Customer07225,27,Ahmedabad,te,12,70288.42,low,active,app,True,personal,none
C07226,Customer07226,25,Delhi,en,2,29916.1,low,dormant,sms,False,none,none
C07227,Customer07227,35,Hyderabad,en,11,32652.77,medium,active,app,True,auto,none
C07228,Customer07228,36,Pune,en,12,62236.32,medium,active,email,False,auto,none
C07229,Customer07229,48,Delhi,hi,1,9710.15,low,active,sms,False,none,txn_decline
C07230,Customer07230,32,Hyderabad,en,118,13564.27,low,active,app,True,none,none
C07231,Customer07231,27,Chennai,en,7,62785.43,low,active,email,True,none,app_crash
C07232,Customer07232,37,Chennai,en,23,136537.8,low,active,app,False,personal,none
C07233,Customer07233,44,Bengaluru,en,7,66501.64,low,active,sms,False,none,none
C07234,Customer07234,48,Pune,en,3,29410.26,medium,active,email,True,home,none
C07235,Customer07235,48,Hyderabad,ta,3,70677.83,medium,active,email,False,none,none
C07236,Customer07236,49,Bengaluru,te,19,46004.89,medium,active,app,False,none,none
C07237,Customer07237,39,Hyderabad,ta,65,106361.78,low,dormant,email,False,none,txn_decline
C07238,Customer07238,42,Delhi,en,1,17047.0,medium,dormant,email,False,auto,app_crash
C07239,Customer07239,41,Hyderabad,en,11,95330.29,medium,active,sms,False,none,none
C07240,Customer07240,42,Hyderabad,hi,22,20735.9,medium,dormant,sms,False,none,none
C07241,Customer07241,29,Hyderabad,hi,42,71997.95,low,active,app,True,SME,none
C07242,Customer07242,31,Mumbai,en,58,34442.22,high,dormant,sms,True,none,none
C07243,Customer07243,22,Chennai,mr,5,20615.19,medium,active,app,False,personal,none
C07244,Customer07244,36,Hyderabad,en,24,65503.44,low,active,email,False,none,none
C07245,Customer07245,34,Hyderabad,te,25,121711.12,low,active,app,False,none,none
C07246,Customer07246,52,Pune,hi,7,7232.49,high,dormant,app,True,none,none
C07247,Customer07247,34,Chennai,en,41,18694.5,medium,dormant,email,True,none,none
C07248,Customer07248,41,Hyderabad,en,16,31062.57,medium,active,app,False,personal,none
C07249,Customer07249,52,Chennai,en,10,20981.84,high,active,app,False,none,none
C07250,Customer07250,50,Chennai,ta,8,159.86,low,active,app,False,none,none
C07251,Customer07251,43,Chennai,en,39,17298.35,medium,winback,email,False,none,none
C07252,Customer07252,72,Hyderabad,bn,28,31479.23,low,active,email,False,home,none
C07253,Customer07253,18,Hyderabad,en,126,67837.23,low,active,sms,False,none,none
C07254,Customer07254,40,Ahmedabad,bn,52,15284.54,low,dormant,app,False,none,none
C07255,Customer07255,45,Hyderabad,en,9,71423.92,low,active,email,False,home,none
C07256,Customer07256,45,Delhi,en,12,22493.3,low,active,app,False,none,none
C07257,Customer07257,30,Chennai,bn,33,77354.16,low,dormant,email,False,none,none
C07258,Customer07258,21,Kolkata,en,16,71502.32,medium,active,email,False,home,txn_decline
C07259,Customer07259,44,Visakhapatnam,en,5,178283.31,low,dormant,sms,False,none,none
C07260,Customer07260,29,Mumbai,bn,7,113227.53,medium,dormant,email,False,none,none
C07261,Customer07261,58,Ahmedabad,en,63,30360.35,medium,active,app,False,none,none
C07262,Customer07262,35,Chennai,en,1,12328.16,high,active,app,True,personal,none
C07263,Customer07263,34,Kolkata,en,29,144059.02,low,onboarding,email,False,none,none
C07264,Customer07264,46,Kolkata,te,18,22204.29,medium,active,app,False,SME,none
C07265,Customer07265,53,Delhi,te,22,55087.86,low,onboarding,sms,False,home,none
C07266,Customer07266,27,Hyderabad,en,15,62.99,low,winback,app,True,personal,none
C07267,Customer07267,53,Pune,hi,11,64747.1,medium,active,sms,False,none,none
C07268,Customer07268,52,Kolkata,en,12,95684.98,low,dormant,sms,True,none,app_crash
C07269,Customer07269,31,Hyderabad,bn,4,22705.96,low,active,app,False,none,none
C07270,Customer07270,41,Bengaluru,mr,75,129399.8,low,active,app,False,SME,none
C07271,Customer07271,37,Ahmedabad,te,90,44365.02,low,winback,app,False,none,none
C07272,Customer07272,43,Hyderabad,bn,5,96811.77,low,active,email,True,none,none
C07273,Customer07273,31,Visakhapatnam,en,18,122322.17,high,active,app,True,none,none
C07274,Customer07274,53,Visakhapatnam,en,31,141864.87,low,dormant,email,True,none,none
C07275,Customer07275,32,Hyderabad,en,14,62009.1,low,dormant,app,False,none,none
C07276,Customer07276,25,Visakhapatnam,en,9,110488.26,low,active,sms,False,none,app_crash
C07277,Customer07277,35,Hyderabad,en,103,10208.33,low,active,app,False,none,app_crash
C07278,Customer07278,40,Hyderabad,en,32,58487.04,medium,active,app,False,none,none
C07279,Customer07279,47,Visakhapatnam,en,1,32080.08,medium,active,sms,True,none,none
C07280,Customer07280,33,Mumbai,en,10,1729.8,low,active,email,False,auto,none
C07281,Customer07281,28,Pune,en,41,70851.53,medium,active,sms,False,none,none
C07282,Customer07282,37,Hyderabad,te,5,141776.62,low,active,sms,False,none,txn_decline
C07283,Customer07283,27,Hyderabad,en,5,74087.96,medium,active,sms,True,none,none
C07284,Customer07284,40,Hyderabad,bn,18,104527.0,high,dormant,app,False,none,none
C07285,Customer07285,46,Pune,en,6,40229.96,medium,active,app,False,none,none
C07286,Customer07286,40,Kolkata,en,2,3846.28,high,active,app,False,none,none
C07287,Customer07287,26,Hyderabad,hi,19,63381.87,low,active,email,False,auto,none
C07288,Customer07288,28,Hyderabad,en,22,30675.81,low,winback,app,True,none,none
C07289,Customer07289,36,Visakhapatnam,mr,6,155898.31,low,dormant,sms,False,none,none
C07290,Customer07290,45,Bengaluru,bn,4,183614.19,low,onboarding,app,True,none,none
C07291,Customer07291,24,Bengaluru,hi,97,70103.53,medium,active,app,False,home,none
C07292,Customer07292,42,Hyderabad,en,52,91428.5,medium,active,app,False,none,none
C07293,Customer07293,42,Ahmedabad,ta,1,65782.11,low,active,app,True,none,none
C07294,Customer07294,54,Bengaluru,en,21,32536.49,low,active,app,False,none,none
C07295,Customer07295,32,Hyderabad,en,9,11244.41,low,active,app,False,none,txn_decline
C07296,Customer07296,29,Pune,en,17,25044.44,low,winback,app,False,none,none
C07297,Customer07297,42,Hyderabad,en,43,88634.78,low,active,app,False,auto,none
C07298,Customer07298,35,Chennai,en,10,107630.23,high,active,email,False,none,none
C07299,Customer07299,38,Ahmedabad,en,11,41391.82,low,active,app,False,none,none
C07300,Customer07300,36,Pune,en,40,85881.66,medium,active,app,False,none,none
C07301,Customer07301,28,Hyderabad,hi,21,13806.51,low,active,app,False,none,none
C07302,Customer07302,38,Pune,hi,66,57014.03,low,active,app,False,none,none
C07303,Customer07303,44,Hyderabad,en,13,86787.35,low,active,email,False,none,none
C07304,Customer07304,25,Hyderabad,bn,79,23103.04,medium,active,sms,True,none,none
C07305,Customer07305,27,Ahmedabad,en,107,1036.15,low,active,sms,False,auto,none
C07306,Customer07306,27,Hyderabad,hi,42,59954.94,medium,active,app,False,none,none
C07307,Customer07307,35,Hyderabad,bn,72,7673.98,medium,active,email,False,none,none
C07308,Customer07308,48,Hyderabad,en,34,98740.6,low,active,email,False,none,none
C07309,Customer07309,18,Kolkata,en,12,40847.3,low,active,sms,True,none,none
C07310,Customer07310,36,Mumbai,en,44,10477.84,low,active,app,False,none,none
C07311,Customer07311,39,Mumbai,hi,27,18213.44,medium,active,app,False,auto,none
C07312,Customer07312,38,Mumbai,mr,58,43887.81,medium,active,app,True,none,none
C07313,Customer07313,25,Hyderabad,en,23,52628.27,low,active,app,False,none,app_crash
C07314,Customer07314,34,Hyderabad,en,2,54402.38,high,active,email,False,none,none
C07315,Customer07315,34,Pune,bn,11,49592.07,medium,onboarding,app,False,none,none
C07316,Customer07316,40,Chennai,en,50,102506.96,medium,dormant,app,False,none,none
C07317,Customer07317,29,Hyderabad,en,14,53494.66,medium,dormant,app,True,home,none
C07318,Customer07318,33,Delhi,ta,2,79940.82,low,dormant,email,False,none,none
C07319,Customer07319,27,Bengaluru,te,8,45318.65,low,active,email,False,none,none
C07320,Customer07320,34,Delhi,en,27,15121.62,low,active,app,False,none,none
C07321,Customer07321,53,Pune,en,18,30229.13,low,dormant,email,False,home,none
C07322,Customer07322,21,Delhi,en,17,68788.62,low,active,app,False,auto,none
C07323,Customer07323,37,Delhi,hi,20,26789.54,low,onboarding,app,False,auto,none
C07324,Customer07324,32,Kolkata,bn,5,5112.27,high,active,app,False,none,none
C07325,Customer07325,35,Chennai,en,92,15505.47,low,active,email,True,auto,none
C07326,Customer07326,32,Visakhapatnam,ta,25,76640.85,medium,active,app,False,home,none
C07327,Customer07327,42,Delhi,en,46,58731.35,medium,active,email,False,auto,none
C07328,Customer07328,43,Bengaluru,hi,52,30302.59,low,active,sms,False,none,none
C07329,Customer07329,40,Delhi,en,2,53508.62,low,active,app,False,none,none
C07330,Customer07330,41,Chennai,en,11,47038.36,medium,active,sms,False,personal,txn_decline
C07331,Customer07331,42,Delhi,en,11,60817.09,low,active,email,False,none,none
C07332,Customer07332,41,Hyderabad,en,2,83597.85,high,active,email,False,home,none
C07333,Customer07333,35,Hyderabad,te,8,60833.66,low,active,app,False,none,none
C07334,Customer07334,39,Mumbai,en,75,140671.32,medium,dormant,app,False,home,txn_decline
C07335,Customer07335,58,Mumbai,en,17,37021.98,low,active,email,False,home,none
C07336,Customer07336,36,Mumbai,en,6,86170.22,low,active,email,False,none,none
C07337,Customer07337,46,Mumbai,hi,16,24038.33,low,dormant,email,True,none,none
C07338,Customer07338,44,Ahmedabad,mr,3,75184.03,medium,active,app,False,none,none
C07339,Customer07339,53,Chennai,hi,42,96167.44,low,active,app,False,none,none
C07340,Customer07340,36,Hyderabad,en,32,93635.16,low,active,email,False,none,none
C07341,Customer07341,36,Bengaluru,hi,5,12666.17,high,active,email,False,none,none
C07342,Customer07342,47,Hyderabad,en,10,29869.56,low,active,app,True,none,none
C07343,Customer07343,18,Hyderabad,en,4,132208.33,medium,active,sms,False,none,none
C07344,Customer07344,39,Hyderabad,ta,38,15637.24,low,onboarding,email,False,none,none
C07345,Customer07345,26,Hyderabad,hi,40,44930.51,low,active,email,True,none,none
C07346,Customer07346,34,Ahmedabad,en,16,32776.74,medium,winback,app,False,personal,duplicate_debit
C07347,Customer07347,49,Chennai,hi,30,151063.0,high,active,app,False,none,txn_decline
C07348,Customer07348,36,Hyderabad,en,6,11156.74,low,active,email,False,none,none
C07349,Customer07349,43,Hyderabad,en,7,71291.39,low,active,app,True,none,none
C07350,Customer07350,35,Pune,en,2,26302.84,low,dormant,email,False,none,none
C07351,Customer07351,42,Visakhapatnam,en,87,68052.23,medium,active,email,False,personal,none
C07352,Customer07352,24,Visakhapatnam,en,4,20751.99,low,dormant,sms,False,SME,none
C07353,Customer07353,33,Mumbai,en,34,21257.0,medium,active,sms,True,none,app_crash
C07354,Customer07354,65,Pune,en,10,133133.33,low,dormant,app,False,personal,none
C07355,Customer07355,35,Mumbai,mr,9,165977.79,low,active,email,False,personal,none
C07356,Customer07356,40,Pune,en,8,40282.47,medium,active,app,False,auto,none
C07357,Customer07357,18,Pune,en,2,254.0,low,active,email,False,none,none
C07358,Customer07358,33,Hyderabad,en,28,19936.47,medium,active,sms,False,auto,none
C07359,Customer07359,51,Delhi,mr,29,22766.98,low,active,app,True,none,none
C07360,Customer07360,40,Pune,te,32,30105.87,medium,active,sms,True,none,none
C07361,Customer07361,50,Hyderabad,en,32,150598.12,medium,active,app,False,none,none
C07362,Customer07362,38,Bengaluru,en,7,49886.51,low,active,sms,True,none,none
C07363,Customer07363,22,Visakhapatnam,hi,43,75494.15,low,dormant,app,True,none,txn_decline
C07364,Customer07364,60,Bengaluru,en,37,31970.16,low,active,sms,False,home,none
C07365,Customer07365,40,Chennai,en,3,80502.12,low,active,app,False,none,none
C07366,Customer07366,41,Hyderabad,hi,22,111368.29,low,active,email,True,none,none
C07367,Customer07367,36,Bengaluru,hi,6,64258.18,high,active,email,False,none,none
C07368,Customer07368,54,Chennai,en,14,55228.8,low,active,email,False,auto,app_crash
C07369,Customer07369,30,Ahmedabad,te,22,176872.61,high,active,email,False,none,none
C07370,Customer07370,33,Hyderabad,en,28,76528.62,low,active,sms,False,home,none
C07371,Customer07371,35,Hyderabad,en,9,136483.95,low,active,app,False,none,none
C07372,Customer07372,26,Hyderabad,en,9,32878.77,medium,onboarding,email,False,none,none
C07373,Customer07373,57,Hyderabad,en,35,49289.77,medium,active,app,False,none,none
C07374,Customer07374,54,Kolkata,en,30,13998.72,low,active,app,True,none,none
C07375,Customer07375,32,Mumbai,en,54,32784.95,low,active,app,False,none,none
C07376,Customer07376,49,Pune,ta,1,130919.46,low,active,app,False,home,none
C07377,Customer07377,40,Pune,en,45,127206.19,low,active,app,False,none,none
C07378,Customer07378,33,Hyderabad,mr,22,94099.94,low,dormant,email,False,none,none
C07379,Customer07379,35,Hyderabad,mr,40,5727.0,low,active,email,True,auto,none
C07380,Customer07380,32,Delhi,en,26,43631.84,low,active,app,True,auto,none
C07381,Customer07381,38,Mumbai,en,6,62535.16,low,active,app,True,none,none
C07382,Customer07382,39,Hyderabad,en,6,47876.67,low,active,app,False,none,none
C07383,Customer07383,18,Visakhapatnam,en,35,126030.93,medium,active,app,False,none,none
C07384,Customer07384,34,Delhi,en,25,101902.24,medium,dormant,app,False,auto,none
C07385,Customer07385,20,Bengaluru,en,7,73053.91,low,active,email,False,none,none
C07386,Customer07386,26,Delhi,hi,39,58011.35,medium,active,email,False,none,none
C07387,Customer07387,29,Visakhapatnam,en,15,29994.58,low,active,email,True,home,none
C07388,Customer07388,53,Delhi,en,73,8046.08,medium,active,app,False,personal,none
C07389,Customer07389,30,Hyderabad,en,65,83426.15,low,active,app,True,none,none
C07390,Customer07390,32,Mumbai,en,13,93214.0,low,active,sms,False,none,txn_decline
C07391,Customer07391,43,Ahmedabad,en,9,31468.12,low,active,sms,False,auto,none
C07392,Customer07392,23,Ahmedabad,mr,38,77130.24,high,active,app,False,personal,none
C07393,Customer07393,30,Hyderabad,hi,27,109462.82,high,active,email,True,personal,txn_decline
C07394,Customer07394,43,Pune,en,22,155909.65,low,active,email,False,none,none
C07395,Customer07395,30,Hyderabad,bn,26,58498.29,medium,active,app,False,none,none
C07396,Customer07396,18,Chennai,ta,47,24564.27,low,active,app,False,home,none
C07397,Customer07397,46,Hyderabad,en,3,23931.91,low,dormant,sms,True,none,none
C07398,Customer07398,39,Hyderabad,en,8,52457.17,high,active,email,False,none,none
C07399,Customer07399,21,Ahmedabad,en,26,97072.17,low,active,email,False,none,none
C07400,Customer07400,34,Mumbai,bn,14,69112.57,low,active,app,True,home,none
C07401,Customer07401,26,Visakhapatnam,ta,47,8156.8,low,active,sms,True,none,none
C07402,Customer07402,19,Hyderabad,en,22,3240.55,low,active,sms,False,SME,none
C07403,Customer07403,31,Hyderabad,te,17,6790.34,low,active,email,False,none,none
C07404,Customer07404,21,Visakhapatnam,en,1,6508.6,medium,winback,email,False,none,none
C07405,Customer07405,51,Delhi,en,45,55298.54,medium,active,email,False,none,none
C07406,Customer07406,43,Delhi,hi,46,34800.04,medium,active,app,True,home,none
C07407,Customer07407,44,Chennai,bn,55,41265.94,medium,active,email,False,none,txn_decline
C07408,Customer07408,31,Pune,en,4,1186.92,high,active,email,False,personal,none
C07409,Customer07409,51,Kolkata,te,11,170477.37,high,onboarding,app,False,SME,none
C07410,Customer07410,43,Chennai,en,4,58944.91,low,active,email,False,none,none
C07411,Customer07411,23,Ahmedabad,en,13,21442.57,medium,dormant,sms,True,none,none
C07412,Customer07412,54,Hyderabad,te,11,51253.62,low,active,sms,False,SME,none
C07413,Customer07413,47,Visakhapatnam,en,45,19454.32,high,active,email,False,none,none
C07414,Customer07414,30,Delhi,en,41,14672.09,low,active,app,False,none,none
C07415,Customer07415,35,Visakhapatnam,en,14,16039.42,high,active,sms,False,none,none
C07416,Customer07416,33,Pune,hi,13,22098.57,medium,active,email,False,none,none
C07417,Customer07417,44,Pune,mr,92,78999.24,medium,active,app,False,none,none
C07418,Customer07418,40,Visakhapatnam,en,9,145897.25,medium,active,app,True,home,none
C07419,Customer07419,31,Delhi,en,13,3440.09,high,active,app,True,personal,none
C07420,Customer07420,35,Hyderabad,hi,32,119803.49,low,onboarding,app,False,personal,none
C07421,Customer07421,27,Ahmedabad,en,9,89116.0,medium,active,email,False,none,none
C07422,Customer07422,60,Delhi,ta,18,62886.36,low,active,app,False,none,none
C07423,Customer07423,18,Bengaluru,en,16,24142.36,low,active,sms,False,none,none
C07424,Customer07424,52,Hyderabad,mr,52,88621.97,medium,active,app,False,home,none
C07425,Customer07425,51,Hyderabad,en,21,99833.02,medium,active,app,False,none,none
C07426,Customer07426,48,Hyderabad,en,1,161398.16,low,active,sms,False,none,none
C07427,Customer07427,29,Bengaluru,hi,2,36160.63,low,dormant,email,True,none,none
C07428,Customer07428,34,Visakhapatnam,en,38,132418.85,medium,dormant,app,False,auto,none
C07429,Customer07429,28,Hyderabad,te,6,2176.66,low,active,email,False,home,none
C07430,Customer07430,49,Kolkata,ta,14,76199.95,medium,active,app,False,auto,none
C07431,Customer07431,40,Kolkata,te,2,45523.68,low,active,sms,False,none,none
C07432,Customer07432,18,Pune,en,2,27468.3,low,active,app,False,none,none
C07433,Customer07433,40,Bengaluru,en,40,106889.0,medium,active,email,False,none,none
C07434,Customer07434,62,Mumbai,en,28,82047.13,medium,active,sms,False,home,none
C07435,Customer07435,50,Hyderabad,te,76,9442.81,low,winback,app,False,none,app_crash
C07436,Customer07436,35,Ahmedabad,en,70,38655.31,medium,active,email,False,auto,none
C07437,Customer07437,24,Hyderabad,te,65,32577.69,low,onboarding,app,False,none,none
C07438,Customer07438,41,Hyderabad,hi,23,18984.3,medium,dormant,sms,False,none,none
C07439,Customer07439,35,Hyderabad,hi,3,11003.34,low,dormant,app,False,personal,none
C07440,Customer07440,32,Ahmedabad,hi,1,195562.81,low,active,app,True,auto,app_crash
C07441,Customer07441,37,Kolkata,en,7,55310.21,low,active,email,False,none,none
C07442,Customer07442,32,Kolkata,en,169,22881.93,medium,active,sms,False,home,none
C07443,Customer07443,30,Pune,en,49,47205.66,low,active,sms,True,none,app_crash
C07444,Customer07444,24,Bengaluru,en,54,135854.84,low,active,email,True,auto,none
C07445,Customer07445,29,Delhi,ta,24,94658.88,low,active,sms,False,none,none
C07446,Customer07446,37,Hyderabad,en,31,99274.87,medium,active,app,False,none,none
C07447,Customer07447,35,Kolkata,en,21,26010.96,low,active,app,True,none,none
C07448,Customer07448,27,Chennai,en,29,87086.6,low,active,app,False,none,none
C07449,Customer07449,18,Hyderabad,mr,1,78864.22,high,dormant,email,True,none,none
C07450,Customer07450,48,Visakhapatnam,te,27,65952.54,low,active,email,False,auto,none
C07451,Customer07451,28,Ahmedabad,te,40,31920.09,low,onboarding,email,False,none,none
C07452,Customer07452,36,Hyderabad,hi,31,85452.13,medium,winback,sms,False,none,app_crash
C07453,Customer07453,38,Ahmedabad,hi,43,107464.67,low,active,sms,False,none,app_crash
C07454,Customer07454,38,Hyderabad,en,5,762.5,low,dormant,app,False,none,app_crash
C07455,Customer07455,50,Hyderabad,en,1,31721.78,medium,active,app,False,none,none
C07456,Customer07456,22,Hyderabad,hi,26,91334.71,low,active,sms,False,none,none
C07457,Customer07457,42,Hyderabad,en,24,10778.56,low,winback,app,False,none,none
C07458,Customer07458,48,Mumbai,mr,1,149398.54,low,active,email,False,none,none
C07459,Customer07459,40,Hyderabad,ta,58,9348.52,medium,active,sms,False,auto,none
C07460,Customer07460,33,Pune,en,15,42833.73,low,dormant,email,False,none,none
C07461,Customer07461,45,Delhi,en,16,90363.62,medium,dormant,app,False,none,app_crash
C07462,Customer07462,35,Mumbai,en,64,2311.68,medium,dormant,sms,False,home,none
C07463,Customer07463,30,Hyderabad,hi,32,15544.21,low,active,app,False,none,none
C07464,Customer07464,42,Kolkata,en,11,63729.76,low,dormant,email,False,none,none
C07465,Customer07465,18,Delhi,hi,63,129653.28,high,active,sms,False,none,none
C07466,Customer07466,44,Hyderabad,en,3,80047.6,medium,winback,email,False,auto,none
C07467,Customer07467,34,Hyderabad,mr,1,133742.45,low,dormant,app,True,none,none
C07468,Customer07468,39,Mumbai,en,11,24559.97,medium,dormant,app,True,personal,none
C07469,Customer07469,41,Kolkata,en,1,87359.85,medium,dormant,app,False,home,none
C07470,Customer07470,28,Delhi,en,13,85714.13,medium,dormant,sms,False,none,none
C07471,Customer07471,47,Pune,te,14,68684.5,low,active,app,False,none,none
C07472,Customer07472,43,Visakhapatnam,hi,12,87274.42,low,active,email,False,none,none
C07473,Customer07473,57,Pune,en,1,50560.83,high,active,email,False,none,none
C07474,Customer07474,40,Kolkata,en,6,72408.96,low,dormant,app,False,none,none
C07475,Customer07475,35,Chennai,en,34,85955.77,low,active,email,True,none,none
C07476,Customer07476,54,Hyderabad,en,4,31373.25,medium,active,app,False,none,none
C07477,Customer07477,33,Hyderabad,en,48,33109.61,low,active,app,False,none,app_crash
C07478,Customer07478,48,Hyderabad,en,41,15759.55,low,active,email,True,none,none
C07479,Customer07479,36,Mumbai,en,32,58410.8,low,dormant,app,True,none,none
C07480,Customer07480,37,Bengaluru,hi,13,41479.24,high,onboarding,email,False,none,none
C07481,Customer07481,35,Hyderabad,ta,66,90155.15,medium,active,app,False,personal,none
C07482,Customer07482,43,Kolkata,ta,32,47233.43,low,active,email,False,none,none
C07483,Customer07483,27,Chennai,ta,8,65603.27,low,active,sms,False,home,none
C07484,Customer07484,52,Kolkata,en,1,96821.53,medium,active,app,True,none,none
C07485,Customer07485,63,Hyderabad,en,1,121453.16,high,active,sms,False,personal,none
C07486,Customer07486,56,Chennai,hi,1,50355.83,medium,active,app,True,none,none
C07487,Customer07487,42,Mumbai,te,42,140039.65,low,active,app,True,none,none
